Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Log,Income_Performance_Ratio,Target_Attrition,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,Tenure_Category_Medium-term,Tenure_Category_Short-term
-0.3201625558062908,699,-0.3939381836990763,1,2,83,3,1,1,17102,-0.27759434772997477,11,3,3,0,-0.42164245835933756,2,3,-0.4911735278257753,2,1,3,7.993282328101591,2.6644274427005303,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1.7603726195472926,1282,-0.5173324155417446,3,3,58,3,5,3,10735,0.523315742874663,11,3,4,1,1.8925370579626022,3,2,1.141628566031958,13,4,8,9.857181799659617,3.285727266553206,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.5391662584750891,1125,0.8400041347276065,1,2,72,1,1,1,4681,-0.6780493930322936,22,4,2,0,-0.16451140099023315,5,3,0.48850772848886465,2,6,7,8.273846932784508,2.068461733196127,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
0.5558522548689022,691,-0.14714972001373974,4,3,48,3,2,2,21173,-1.0785044383346125,11,3,4,1,-0.16451140099023315,2,3,0.32522751910309133,7,4,2,8.828494129466652,2.942831376488884,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
0.7748559575377005,477,-0.270543951856408,4,1,42,2,3,4,2094,0.12286069757234411,14,3,4,1,1.6354060005934978,4,3,2.4478702411181446,6,5,17,9.234935418831563,3.078311806277188,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.9938596602064987,705,-0.8875151110697495,4,2,83,3,5,1,22822,0.12286069757234411,12,3,4,0,1.3782749432243935,2,2,-0.8177339465973219,2,2,1,9.849453664043642,3.2831512213478806,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.42966440714069,924,-0.8875151110697495,3,3,78,3,1,4,6670,0.523315742874663,11,3,4,0,-0.5502079870438897,3,3,-0.9810141559830953,1,0,0,7.822845290279774,2.6076150967599245,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0.7748559575377005,1459,0.09963874367159682,4,4,41,3,2,4,19121,-0.27759434772997477,13,3,4,0,-0.2930769296747854,5,4,-0.4911735278257753,2,1,3,8.774312958285378,2.924770986095126,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
-0.7581699611438873,125,-0.02375548817107146,2,4,83,2,1,3,16117,-0.6780493930322936,13,3,1,0,-0.16451140099023315,5,3,0.48850772848886465,0,1,8,7.699389406256737,2.5664631354189122,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
0.22734670086570485,895,-0.5173324155417446,3,4,56,3,2,4,3335,0.12286069757234411,14,3,3,1,0.9925783571707368,6,4,-0.9810141559830953,0,0,0,7.643482907077201,2.5478276356924003,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,True
-1.4151810691502822,813,-1.0109093429124179,3,2,61,3,1,4,3020,-0.27759434772997477,16,3,1,1,-0.678773515728442,2,2,-0.8177339465973219,0,2,0,7.738052297689316,2.5793507658964385,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
0.6653541062033014,1273,-0.8875151110697495,2,4,72,4,1,3,21923,-0.6780493930322936,12,3,4,2,-0.678773515728442,3,2,-0.32789331844000197,3,1,4,7.880804344674901,2.6269347815583006,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1.4318670655440953,869,-0.7641208792270812,2,1,86,2,1,3,3810,-0.6780493930322936,14,3,3,0,-1.0644701017820986,2,3,-0.6544537372115486,2,0,2,7.895063498091573,2.631687832697191,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False
-0.2106607044718917,890,-0.8875151110697495,3,4,97,3,1,4,9687,-0.6780493930322936,13,3,1,0,-1.193035630466651,3,3,-0.8177339465973219,2,2,2,7.608374474380783,2.5361248247935944,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
-0.10115885313749257,852,-0.5173324155417446,4,2,82,2,1,1,13072,2.5255909693862573,14,3,4,1,-0.678773515728442,3,4,-0.9810141559830953,1,0,0,8.13739583005665,2.7124652766855504,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True
-0.42966440714069,1141,-1.0109093429124179,3,3,42,4,2,1,3193,-0.27759434772997477,19,3,1,2,-0.16451140099023315,3,3,-0.32789331844000197,3,1,3,8.589885876809678,2.8632952922698927,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
-0.2106607044718917,464,-0.6407266473844129,2,3,75,3,1,4,10910,-0.6780493930322936,12,3,3,1,-1.3216011591512031,3,3,-0.9810141559830953,0,0,0,7.5766097669730375,2.5255365889910126,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.0866755151470848,1240,-0.8875151110697495,4,4,33,3,1,1,19715,-0.6780493930322936,13,3,4,1,-1.3216011591512031,6,3,-0.9810141559830953,0,0,0,7.758760544157663,2.5862535147192207,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.1961773664814839,1357,1.950552221311621,3,1,48,1,1,3,10558,-0.6780493930322936,12,3,3,0,-1.3216011591512031,2,2,-0.9810141559830953,0,0,1,7.738052297689316,2.5793507658964385,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
-1.0866755151470848,994,-0.14714972001373974,3,4,37,3,3,3,2975,-0.6780493930322936,15,3,4,0,-0.2930769296747854,0,3,0.32522751910309133,8,1,7,9.074176947163311,3.024725649054437,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.7581699611438873,721,-1.0109093429124179,2,3,58,3,2,4,10781,-0.6780493930322936,23,4,4,0,0.09261965637887129,2,3,0.8150681472604113,8,3,7,8.297045149081827,2.0742612872704567,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.4463504035345031,1360,0.3464272073569334,3,2,49,3,5,3,16280,-0.6780493930322936,12,3,4,0,1.5068404719089457,0,3,2.4478702411181446,15,15,8,9.880525940898782,3.2935086469662607,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
-0.3201625558062908,1065,1.7037637576262845,4,2,72,3,2,3,10034,-1.0785044383346125,20,4,3,0,-0.16451140099023315,2,3,0.32522751910309133,5,8,7,8.427049641563272,2.106762410390818,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0.008342998196906572,408,1.2101868302556114,2,2,73,3,1,2,10227,0.523315742874663,21,4,1,0,-0.42164245835933756,1,3,-0.9810141559830953,0,0,0,8.014004994779459,2.0035012486948647,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.9938596602064987,1211,-0.5173324155417446,4,1,98,3,2,4,20445,0.523315742874663,21,4,3,0,0.34975071374797573,4,3,0.32522751910309133,6,0,8,8.660947155060933,2.1652367887652333,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False
-0.2106607044718917,1229,-0.14714972001373974,1,4,36,4,1,4,4892,-0.6780493930322936,19,3,4,0,-1.3216011591512031,2,3,-0.9810141559830953,0,0,1,7.727535110475448,2.5758450368251493,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1.2128633628752972,626,-1.0109093429124179,2,1,98,2,3,3,19294,2.5255909693862573,13,3,4,0,1.5068404719089457,2,3,-0.9810141559830953,0,0,0,8.590815331286851,2.8636051104289506,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True
-0.9771736638126857,1434,-0.5173324155417446,4,3,50,3,1,3,11179,-0.6780493930322936,13,3,3,0,-1.193035630466651,3,2,-0.8177339465973219,2,2,2,8.143807976771484,2.714602658923828,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True
0.7748559575377005,1488,-1.0109093429124179,5,2,75,3,2,1,4009,0.9237707881769818,21,4,3,1,-0.2930769296747854,2,2,-0.4911735278257753,3,1,3,8.604287898267172,2.151071974566793,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False
-0.2106607044718917,1097,0.2230329755142651,2,3,79,2,3,1,8302,-0.27759434772997477,13,3,3,1,-0.16451140099023315,3,3,-0.4911735278257753,0,2,3,9.198773735604718,3.0662579118682394,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False
-1.1961773664814839,1443,1.7037637576262845,3,3,47,2,2,4,21436,1.7246808787816195,19,3,3,1,-0.8073390444129942,2,2,-0.8177339465973219,2,0,0,8.332789468417959,2.777596489472653,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
-0.42966440714069,515,-1.0109093429124179,2,1,98,3,3,4,15146,-0.6780493930322936,12,3,3,0,0.4783162424325279,1,3,1.3049087754177313,14,8,12,9.507403306233716,3.1691344354112387,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
-0.2106607044718917,853,1.0867925984129432,5,2,71,3,3,1,11031,-0.6780493930322936,22,4,4,1,-0.2930769296747854,3,2,0.32522751910309133,8,1,8,9.112727543109182,2.2781818857772955,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
-0.2106607044718917,1142,1.7037637576262845,4,3,30,3,1,1,16002,0.12286069757234411,15,3,3,1,-0.9359045730975464,3,3,-0.8177339465973219,2,2,2,8.297792626380861,2.765930875460287,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
-0.6486681098094882,655,-0.270543951856408,4,4,48,3,2,4,9528,0.12286069757234411,22,4,4,1,-0.16451140099023315,3,2,-0.0013328996684553085,7,1,7,8.68541582383069,2.1713539559576724,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0.008342998196906572,1115,-1.0109093429124179,4,1,51,2,2,3,2689,-0.6780493930322936,18,3,3,1,-0.5502079870438897,2,4,-0.0013328996684553085,5,0,7,8.69851424787661,2.8995047492922033,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.5391662584750891,427,-1.0109093429124179,3,1,33,3,2,4,10877,-0.6780493930322936,22,4,2,1,-0.2930769296747854,3,3,0.32522751910309133,8,7,8,8.726318950962243,2.181579737740561,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
0.11784484953130571,653,2.4441291486822943,5,4,50,3,2,4,5456,-0.6780493930322936,11,3,4,0,-0.16451140099023315,2,3,0.48850772848886465,3,9,9,7.786136437783072,2.5953788125943573,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.4318670655440953,989,-0.270543951856408,2,2,43,2,5,3,16701,0.9237707881769818,12,3,4,1,2.2782336440162587,2,2,3.264271288047011,3,13,8,9.838468916161679,3.2794896387205594,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2.4173837275536876,1435,1.950552221311621,3,1,99,3,3,1,2354,1.7246808787816195,11,3,4,0,2.1496681153317065,3,2,2.284590031732371,16,7,9,8.940891067785461,2.980297022595154,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.10115885313749257,1223,-0.14714972001373974,3,3,59,3,3,3,8202,-0.6780493930322936,13,3,2,3,0.7354472998016324,2,3,1.6314691941892778,14,12,8,9.219993629004321,3.073331209668107,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.979376322216091,836,-0.14714972001373974,3,4,33,3,4,3,19730,-0.27759434772997477,14,3,3,3,1.2497094145398413,2,3,-0.32789331844000197,0,0,2,9.59947282546345,3.199824275154483,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
-0.10115885313749257,1195,0.2230329755142651,3,2,95,2,2,2,22656,-0.6780493930322936,13,3,3,0,-0.678773515728442,3,3,-0.16461310905422863,5,0,3,8.779557455883728,2.9265191519612426,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
0.8843578088720997,1339,-0.270543951856408,3,2,59,3,3,1,18787,-0.27759434772997477,17,3,3,1,1.76397152927805,2,3,-0.9810141559830953,0,0,0,9.182455168486648,3.0608183894955494,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.2106607044718917,664,-1.0109093429124179,3,2,79,3,1,1,5868,0.523315742874663,13,3,4,1,-0.8073390444129942,2,2,-0.6544537372115486,2,1,2,7.693937325509272,2.5646457751697573,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.10115885313749257,318,-0.02375548817107146,3,4,79,2,1,3,21777,-1.0785044383346125,17,3,1,1,-1.193035630466651,0,2,-0.9810141559830953,0,0,0,8.128290171607052,2.7094300572023506,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True
2.4173837275536876,1225,-1.0109093429124179,1,1,57,2,2,3,24668,1.7246808787816195,11,3,4,0,1.121143885855289,2,2,-0.4911735278257753,3,1,3,8.607764889600624,2.869254963200208,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
-0.8676718124782865,1328,-0.8875151110697495,3,3,76,3,1,2,4956,-1.0785044383346125,23,4,4,1,-0.678773515728442,3,3,-0.32789331844000197,4,0,4,7.902487437162855,1.9756218592907138,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.6486681098094882,1082,-1.0109093429124179,4,3,87,3,1,2,18775,-0.6780493930322936,17,3,2,0,-1.3216011591512031,4,3,-0.9810141559830953,1,1,0,7.824845691026856,2.608281897008952,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
-0.5391662584750891,548,-1.0109093429124179,3,2,66,3,2,2,7346,-0.6780493930322936,17,3,2,2,-0.16451140099023315,3,3,0.48850772848886465,4,0,9,8.73568594451502,2.9118953148383397,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
-0.10115885313749257,132,-0.3939381836990763,3,2,55,4,1,4,22002,0.12286069757234411,12,3,2,0,-0.8073390444129942,3,3,-0.9810141559830953,0,0,0,8.019283792916793,2.673094597638931,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
-0.6486681098094882,746,-0.14714972001373974,4,3,61,3,2,4,20682,-0.6780493930322936,23,4,4,0,-0.03594587230568093,2,3,0.651787937874638,7,1,8,8.39502555744203,2.0987563893605077,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-0.2106607044718917,776,-1.0109093429124179,4,3,32,2,2,1,23016,-1.0785044383346125,14,3,2,0,0.6068817711170802,2,3,1.3049087754177313,13,2,8,8.369388996647842,2.7897963322159476,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
0.8843578088720997,193,-0.3939381836990763,4,4,52,3,3,1,15067,0.523315742874663,14,3,2,0,0.7354472998016324,3,4,-1.1442943653688686,0,0,0,9.491450899044924,3.1638169663483082,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True
0.008342998196906572,397,-0.270543951856408,4,1,30,3,3,3,25258,0.523315742874663,13,3,1,0,0.6068817711170802,3,4,-0.32789331844000197,2,0,2,9.522593098362169,3.1741976994540564,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
0.9938596602064987,945,-0.5173324155417446,2,2,80,3,2,2,10425,2.1251359240839385,22,4,4,1,0.6068817711170802,2,3,-0.4911735278257753,2,0,2,8.52158353971753,2.1303958849293827,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False
-0.7581699611438873,852,-1.0109093429124179,1,4,55,2,2,4,15998,-0.6780493930322936,12,3,3,2,-0.16451140099023315,1,2,0.48850772848886465,8,3,0,8.5422759717837,2.8474253239279004,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
-0.2106607044718917,1214,-1.0109093429124179,3,2,30,2,1,3,26278,-0.6780493930322936,18,3,1,0,-0.678773515728442,3,3,-0.16461310905422863,4,0,4,7.958576903813898,2.652858967937966,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
1.979376322216091,111,-1.0109093429124179,2,1,70,3,3,4,18092,0.12286069757234411,14,3,4,1,1.6354060005934978,4,3,-0.9810141559830953,0,1,0,9.234056898593499,3.078018966197833,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
0.11784484953130571,573,-0.3939381836990763,3,2,79,1,2,4,15717,1.7246808787816195,12,3,4,3,0.7354472998016324,3,3,0.9783483566461847,11,1,9,8.58110651715989,2.860368839053297,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
-0.3201625558062908,1153,-1.0109093429124179,2,1,94,3,2,2,17736,-0.6780493930322936,15,3,3,0,-0.8073390444129942,2,3,-0.32789331844000197,2,1,3,8.372398606513004,2.7907995355043345,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
2.08887817355049,1400,-0.270543951856408,3,4,49,1,3,4,21698,0.523315742874663,11,3,1,0,3.3067578734926766,3,2,-0.16461310905422863,4,0,2,8.890272839380247,2.9634242797934154,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
-1.5246829204846812,541,-0.8875151110697495,1,3,62,3,1,1,9518,0.12286069757234411,13,3,3,1,-1.0644701017820986,3,3,-1.1442943653688686,0,0,0,7.750614732770409,2.583538244256803,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1.5413689168784945,432,-0.02375548817107146,4,4,96,3,1,4,18725,0.12286069757234411,23,4,2,2,-0.16451140099023315,4,3,-0.4911735278257753,2,0,3,7.638198244285779,1.9095495610714448,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
